date,time,Flow,Speed,Density,Occupancy
12/3/2021,17:50,1381.31,53.79,24.0,23.996
12/3/2021,17:55,1368.22,55.77,22.12,22.12
12/3/2021,18:00,1325.02,57.81,20.15,20.152
12/3/2021,18:05,1296.0,59.58,19.22,19.224
12/3/2021,18:10,1317.16,60.77,19.22,19.216
12/3/2021,18:15,1355.56,61.52,17.87,17.868
12/3/2021,18:20,1287.93,62.04,17.91,17.908
12/3/2021,18:25,1204.8,62.1,17.63,17.628
12/3/2021,18:30,1220.51,62.17,15.96,15.96
12/3/2021,18:35,1215.93,61.42,16.55,16.552
12/3/2021,18:40,1219.64,63.67,18.45,18.452
12/3/2021,18:45,1191.27,63.73,16.63,16.632
12/3/2021,18:50,1109.89,65.81,14.71,14.708
12/3/2021,18:55,1053.16,66.94,12.5,12.5
12/3/2021,19:00,1017.6,68.31,12.54,12.544
12/3/2021,19:05,1001.24,68.92,14.02,14.024
12/3/2021,19:10,1021.31,68.48,12.8,12.804
12/3/2021,19:15,1008.22,68.29,12.08,12.08
12/3/2021,19:20,953.02,69.02,11.96,11.96
12/3/2021,19:25,907.64,69.4,11.02,11.016
12/3/2021,19:30,891.05,69.52,10.08,10.08
12/3/2021,19:35,866.18,69.58,9.72,9.724
12/3/2021,19:40,918.55,69.27,11.39,11.388
12/3/2021,19:45,872.95,69.38,11.04,11.036
12/3/2021,19:50,811.42,69.52,10.47,10.468
12/3/2021,19:55,793.31,69.63,10.11,10.108
12/3/2021,20:00,772.8,69.48,8.76,8.764
12/3/2021,20:05,765.16,70.12,9.47,9.472
12/3/2021,20:10,782.4,70.62,9.94,9.94
12/3/2021,20:15,785.45,69.83,10.16,10.164
12/3/2021,20:20,749.02,69.88,8.38,8.38
12/3/2021,20:25,736.36,70.96,8.46,8.46
12/3/2021,20:30,730.47,69.58,8.75,8.752
12/3/2021,20:35,721.75,70.12,8.42,8.424
12/3/2021,20:40,711.93,71.04,8.78,8.784
12/3/2021,20:45,732.65,70.25,9.46,9.464
12/3/2021,20:50,725.45,70.13,10.26,10.256
12/3/2021,20:55,716.51,69.54,8.7,8.7
12/4/2021,6:00,267.05,70.71,3.94,3.936
12/4/2021,6:05,285.16,71.19,4.77,4.768
12/4/2021,6:10,327.93,71.44,4.89,4.892
12/4/2021,6:15,356.73,71.27,5.88,5.884
12/4/2021,6:20,366.98,70.44,6.74,6.74
12/4/2021,6:25,369.38,70.54,6.01,6.012
12/4/2021,6:30,398.62,71.13,6.01,6.008
12/4/2021,6:35,455.35,71.5,6.4,6.404
12/4/2021,6:40,475.85,70.96,6.98,6.976
12/4/2021,6:45,426.76,71.46,5.3,5.296
12/4/2021,6:50,446.4,71.42,6.92,6.924
12/4/2021,6:55,426.33,72.38,6.98,6.98
12/4/2021,7:00,396.0,71.87,6.52,6.52
12/4/2021,7:05,414.76,72.02,6.18,6.18
12/4/2021,7:10,496.58,71.92,7.16,7.164
12/4/2021,7:15,514.04,71.54,5.83,5.828
12/4/2021,7:20,552.0,71.87,7.35,7.352
12/4/2021,7:25,609.6,71.58,8.97,8.972
12/4/2021,7:30,608.95,71.35,9.5,9.496
12/4/2021,7:35,631.42,72.02,9.74,9.736
12/4/2021,7:40,643.2,71.83,7.23,7.228
12/4/2021,7:45,696.44,71.69,7.72,7.716
12/4/2021,7:50,653.45,71.9,7.4,7.4
12/4/2021,7:55,593.02,72.37,6.71,6.712
12/4/2021,8:00,623.35,72.54,6.98,6.984
12/4/2021,8:05,635.78,72.6,7.16,7.164
12/4/2021,8:10,629.24,72.42,7.11,7.108
12/4/2021,8:15,641.89,71.79,7.21,7.208
12/4/2021,8:20,632.73,72.27,7.15,7.148
12/4/2021,8:25,703.42,72.42,10.23,10.228
12/4/2021,8:30,725.89,72.88,8.81,8.812
12/4/2021,8:35,776.29,71.85,10.82,10.82
12/4/2021,8:40,836.95,71.88,10.25,10.248
12/4/2021,8:45,834.98,72.37,10.76,10.76
12/4/2021,8:50,855.93,72.56,11.28,11.276
12/4/2021,8:55,782.18,72.31,10.0,10.004
12/4/2021,9:00,732.87,72.65,8.99,8.992
12/4/2021,9:05,715.2,72.52,7.92,7.92
12/4/2021,9:10,773.02,72.15,8.61,8.608
12/4/2021,9:15,840.0,72.08,9.3,9.296
12/4/2021,9:20,907.64,71.13,10.31,10.312
12/4/2021,9:25,924.0,71.35,11.44,11.444
12/4/2021,9:30,911.78,71.38,10.79,10.788
12/4/2021,9:35,957.6,71.52,12.02,12.02
12/4/2021,9:40,981.6,70.83,12.03,12.032
12/4/2021,9:45,1015.64,71.75,12.48,12.484
12/4/2021,9:50,1071.05,70.92,12.52,12.52
12/4/2021,9:55,967.42,71.38,12.04,12.04
12/4/2021,10:00,935.13,71.62,12.12,12.124
12/4/2021,10:05,975.49,70.92,13.2,13.204
12/4/2021,10:10,994.25,70.73,12.13,12.132
12/4/2021,10:15,1049.89,70.65,12.32,12.316
12/4/2021,10:20,1077.6,70.67,13.06,13.06
12/4/2021,10:25,1054.69,70.48,13.02,13.024
12/4/2021,10:30,1059.27,70.23,13.39,13.388
12/4/2021,10:35,1115.78,70.71,14.64,14.644
12/4/2021,10:40,1085.89,69.94,14.34,14.344
12/4/2021,10:45,1123.64,70.71,15.46,15.464
12/4/2021,10:50,1101.16,69.63,14.34,14.34
12/4/2021,10:55,1101.16,69.77,14.88,14.876
12/4/2021,11:00,1043.35,70.23,16.06,16.06
12/4/2021,11:05,1054.25,70.29,14.79,14.788
12/4/2021,11:10,1087.64,69.9,15.41,15.412
12/4/2021,11:15,1137.82,69.35,13.64,13.644
12/4/2021,11:20,1129.75,69.94,15.08,15.08
12/4/2021,11:25,1112.95,69.83,13.12,13.124
12/4/2021,11:30,1157.45,69.44,14.64,14.636
12/4/2021,11:35,1186.91,69.83,15.21,15.208
12/4/2021,11:40,1192.8,69.85,16.28,16.28
12/4/2021,11:45,1203.93,70.08,14.73,14.728
12/4/2021,11:50,1220.73,69.6,16.25,16.248
12/4/2021,11:55,1173.6,69.81,15.1,15.1
12/4/2021,12:00,1091.56,70.17,15.17,15.168
12/4/2021,12:05,1141.96,69.42,14.51,14.508
12/4/2021,12:10,1165.31,68.81,13.48,13.484
12/4/2021,12:15,1179.71,68.79,14.88,14.876
12/4/2021,12:20,1178.4,69.4,13.9,13.904
12/4/2021,12:25,1184.73,69.58,13.78,13.784
12/4/2021,12:30,1254.11,69.46,14.84,14.836
12/4/2021,12:35,1212.65,69.38,15.52,15.524
12/4/2021,12:40,1258.04,68.85,15.74,15.736
12/4/2021,12:45,1233.38,69.21,15.88,15.88
12/4/2021,12:50,1228.15,68.9,14.98,14.98
12/4/2021,12:55,1186.91,69.02,15.69,15.688
12/4/2021,13:00,1188.22,69.58,17.91,17.912
12/4/2021,13:05,1178.84,69.29,16.23,16.232
12/4/2021,13:10,1208.51,68.79,15.38,15.384
12/4/2021,13:15,1252.8,68.6,16.06,16.064
12/4/2021,13:20,1277.45,68.6,17.71,17.708
12/4/2021,13:25,1278.98,67.75,16.04,16.04
12/4/2021,13:30,1188.44,68.79,14.6,14.6
12/4/2021,13:35,1275.49,69.06,16.64,16.644
12/4/2021,13:40,1239.27,69.23,15.79,15.788
12/4/2021,13:45,1260.22,69.44,17.83,17.832
12/4/2021,13:50,1224.0,70.17,16.79,16.788
12/4/2021,13:55,1185.38,70.19,14.72,14.724
12/4/2021,14:00,1169.89,69.92,15.14,15.144
12/4/2021,14:05,1261.75,69.15,18.18,18.184
12/4/2021,14:10,1269.38,68.6,17.97,17.968
12/4/2021,14:15,1252.58,69.19,17.66,17.664
12/4/2021,14:20,1263.71,68.98,16.12,16.116
12/4/2021,14:25,1247.78,69.73,16.9,16.904
12/4/2021,14:30,1218.33,69.27,16.21,16.212
12/4/2021,14:35,1227.71,69.17,17.66,17.66
12/4/2021,14:40,1274.4,68.54,18.18,18.176
12/4/2021,14:45,1229.02,68.71,16.24,16.244
12/4/2021,14:50,1229.24,69.4,14.52,14.516
12/4/2021,14:55,1187.35,69.5,14.94,14.94
12/4/2021,15:00,1186.25,69.35,16.43,16.432
12/4/2021,15:05,1227.27,69.15,17.37,17.372
12/4/2021,15:10,1294.91,68.71,16.54,16.544
12/4/2021,15:15,1305.38,67.77,17.35,17.352
12/4/2021,15:20,1307.78,66.1,19.85,19.848
12/4/2021,15:25,1310.4,67.6,19.04,19.04
12/4/2021,15:30,1251.71,68.02,17.92,17.924
12/4/2021,15:35,1274.84,68.58,16.92,16.916
12/4/2021,15:40,1251.93,68.69,18.27,18.272
12/4/2021,15:45,1224.22,69.19,16.98,16.98
12/4/2021,15:50,1231.2,69.31,16.04,16.044
12/4/2021,15:55,1201.09,69.46,16.83,16.832
12/4/2021,16:00,1176.22,70.15,15.38,15.384
12/4/2021,16:05,1197.38,70.5,16.32,16.324
12/4/2021,16:10,1217.89,69.04,15.24,15.236
12/4/2021,16:15,1200.65,68.1,16.4,16.404
12/4/2021,16:20,1211.78,67.6,14.76,14.764
12/4/2021,16:25,1240.36,68.37,15.87,15.868
12/4/2021,16:30,1232.51,68.46,15.9,15.9
12/4/2021,16:35,1222.04,68.13,14.79,14.788
12/4/2021,16:40,1218.76,68.54,14.43,14.432
12/4/2021,16:45,1222.25,69.15,14.33,14.328
12/4/2021,16:50,1177.75,69.5,14.07,14.072
12/4/2021,16:55,1135.42,68.9,14.31,14.312
12/4/2021,17:00,1116.44,69.06,14.69,14.692
12/4/2021,17:05,1151.56,69.31,14.63,14.628
12/4/2021,17:10,1250.18,68.69,17.48,17.48
12/4/2021,17:15,1219.2,67.6,17.87,17.872
12/4/2021,17:20,1248.65,67.6,17.15,17.152
12/4/2021,17:25,1207.85,67.0,18.04,18.036
12/4/2021,17:30,1234.04,66.94,18.25,18.252
12/4/2021,17:35,1264.8,66.67,15.4,15.404
12/4/2021,17:40,1263.71,67.06,16.22,16.216
12/4/2021,17:45,1179.27,67.21,16.28,16.28
12/4/2021,17:50,1196.95,66.73,16.42,16.424
12/4/2021,17:55,1204.58,66.12,15.74,15.74
12/4/2021,18:00,1205.24,66.9,15.65,15.652
12/4/2021,18:05,1184.29,67.5,16.17,16.168
12/4/2021,18:10,1224.65,67.0,16.78,16.776
12/4/2021,18:15,1281.16,66.85,17.87,17.872
12/4/2021,18:20,1210.25,67.27,16.03,16.032
12/4/2021,18:25,1182.11,67.23,14.22,14.216
12/4/2021,18:30,1121.89,68.17,13.06,13.056
12/4/2021,18:35,1066.47,68.37,13.8,13.804
12/4/2021,18:40,1064.07,68.77,13.57,13.572
12/4/2021,18:45,1069.53,69.31,13.9,13.896
12/4/2021,18:50,1060.36,69.96,14.7,14.696
12/4/2021,18:55,1011.49,69.48,12.49,12.488
12/4/2021,19:00,973.75,68.88,12.52,12.524
12/4/2021,19:05,936.22,69.48,11.5,11.5
12/4/2021,19:10,973.75,69.38,12.71,12.712
12/4/2021,19:15,963.93,69.44,12.66,12.66
12/4/2021,19:20,903.71,69.96,12.14,12.136
12/4/2021,19:25,889.75,70.6,12.06,12.06
12/4/2021,19:30,846.11,69.87,10.41,10.412
12/4/2021,19:35,858.98,69.58,11.3,11.3
12/4/2021,19:40,890.4,70.0,11.49,11.492
12/4/2021,19:45,853.53,70.38,10.7,10.7
12/4/2021,19:50,849.38,70.15,12.22,12.216
12/4/2021,19:55,793.75,69.67,9.09,9.088
12/4/2021,20:00,797.67,70.1,9.99,9.992
12/4/2021,20:05,771.71,70.27,9.5,9.496
12/4/2021,20:10,793.53,70.15,10.25,10.252
12/4/2021,20:15,776.95,69.6,9.06,9.056
12/4/2021,20:20,795.49,69.38,9.76,9.764
12/4/2021,20:25,825.6,69.38,11.19,11.188
12/4/2021,20:30,819.05,69.6,9.89,9.892
12/4/2021,20:35,760.36,69.71,9.88,9.884
12/4/2021,20:40,736.36,70.0,9.56,9.556
12/4/2021,20:45,756.65,70.5,9.76,9.76
12/4/2021,20:50,743.13,70.21,10.19,10.192
12/4/2021,20:55,738.33,69.65,8.42,8.42
12/5/2021,6:00,149.24,69.83,1.77,1.772
12/5/2021,6:05,202.25,70.04,2.38,2.376
12/5/2021,6:10,238.69,70.23,2.71,2.712
12/5/2021,6:15,253.96,70.25,2.82,2.82
12/5/2021,6:20,245.02,70.04,2.75,2.752
12/5/2021,6:25,239.56,70.54,2.61,2.612
12/5/2021,6:30,272.73,70.71,3.06,3.06
12/5/2021,6:35,296.73,71.0,3.25,3.248
12/5/2021,6:40,305.24,71.23,3.21,3.208
12/5/2021,6:45,291.49,71.52,3.2,3.2
12/5/2021,6:50,276.65,71.1,3.07,3.072
12/5/2021,6:55,257.45,72.54,4.84,4.836
12/5/2021,7:00,267.71,71.35,3.88,3.876
12/5/2021,7:05,266.62,71.83,2.88,2.88
12/5/2021,7:10,286.25,71.44,3.12,3.116
12/5/2021,7:15,359.35,72.73,3.86,3.86
12/5/2021,7:20,354.11,73.13,3.75,3.748
12/5/2021,7:25,352.15,73.29,3.83,3.832
12/5/2021,7:30,347.56,73.08,3.73,3.728
12/5/2021,7:35,402.55,73.63,4.33,4.332
12/5/2021,7:40,429.16,73.6,4.5,4.5
12/5/2021,7:45,433.96,73.73,4.58,4.58
12/5/2021,7:50,413.24,73.81,4.31,4.312
12/5/2021,7:55,383.13,72.58,4.14,4.14
12/5/2021,8:00,371.13,72.5,4.0,4.004
12/5/2021,8:05,420.65,73.0,4.53,4.532
12/5/2021,8:10,444.44,73.33,4.8,4.796
12/5/2021,8:15,463.64,72.9,5.18,5.184
12/5/2021,8:20,431.78,72.71,4.74,4.736
12/5/2021,8:25,477.6,73.0,5.07,5.072
12/5/2021,8:30,502.69,72.81,5.42,5.424
12/5/2021,8:35,522.11,73.04,9.06,9.064
12/5/2021,8:40,563.78,73.0,6.76,6.756
12/5/2021,8:45,569.67,72.96,6.08,6.076
12/5/2021,8:50,536.95,72.67,6.01,6.008
12/5/2021,8:55,548.07,72.98,8.04,8.036
12/5/2021,9:00,492.0,73.27,5.52,5.516
12/5/2021,9:05,485.02,73.13,7.3,7.296
12/5/2021,9:10,530.62,72.5,6.87,6.872
12/5/2021,9:15,566.18,72.44,6.11,6.112
12/5/2021,9:20,601.96,72.33,6.59,6.592
12/5/2021,9:25,638.18,71.63,7.02,7.024
12/5/2021,9:30,689.89,72.46,8.0,7.996
12/5/2021,9:35,741.6,72.63,11.66,11.664
12/5/2021,9:40,723.27,72.27,9.13,9.132
12/5/2021,9:45,789.38,72.81,10.17,10.168
12/5/2021,9:50,760.58,72.35,9.51,9.508
12/5/2021,9:55,767.56,72.44,10.76,10.764
12/5/2021,10:00,741.82,72.25,10.41,10.408
12/5/2021,10:05,729.6,72.29,10.18,10.176
12/5/2021,10:10,817.31,72.12,10.6,10.596
12/5/2021,10:15,830.84,71.4,11.24,11.244
12/5/2021,10:20,867.49,71.6,10.69,10.688
12/5/2021,10:25,882.98,71.98,9.62,9.616
12/5/2021,10:30,935.78,71.38,11.48,11.484
12/5/2021,10:35,932.51,71.75,13.86,13.856
12/5/2021,10:40,960.44,71.35,13.62,13.624
12/5/2021,10:45,963.27,71.31,13.24,13.24
12/5/2021,10:50,961.53,71.73,13.01,13.008
12/5/2021,10:55,900.0,72.42,10.78,10.776
12/5/2021,11:00,893.67,71.83,11.44,11.44
12/5/2021,11:05,884.73,72.12,12.14,12.136
12/5/2021,11:10,902.62,71.63,12.97,12.972
12/5/2021,11:15,916.58,72.27,13.06,13.064
12/5/2021,11:20,882.33,72.21,11.25,11.252
12/5/2021,11:25,934.91,71.94,12.1,12.104
12/5/2021,11:30,937.75,71.52,10.63,10.632
12/5/2021,11:35,888.22,71.56,10.37,10.368
12/5/2021,11:40,938.18,71.73,11.31,11.308
12/5/2021,11:45,959.78,71.21,11.94,11.944
12/5/2021,11:50,971.35,70.94,12.94,12.94
12/5/2021,11:55,936.44,71.19,10.57,10.572
12/5/2021,12:00,918.33,71.42,10.35,10.348
12/5/2021,12:05,945.6,71.08,11.64,11.64
12/5/2021,12:10,997.09,71.75,11.8,11.796
12/5/2021,12:15,1000.58,71.5,13.1,13.096
12/5/2021,12:20,1011.49,71.08,12.83,12.832
12/5/2021,12:25,1013.45,70.37,13.86,13.864
12/5/2021,12:30,1002.76,70.73,13.97,13.968
12/5/2021,12:35,1034.84,71.0,13.81,13.812
12/5/2021,12:40,1054.47,71.31,12.66,12.66
12/5/2021,12:45,1071.05,71.65,15.4,15.4
12/5/2021,12:50,1040.07,71.02,14.82,14.816
12/5/2021,12:55,1005.38,71.54,12.44,12.44
12/5/2021,13:00,957.6,71.54,10.54,10.544
12/5/2021,13:05,956.73,71.12,11.54,11.54
12/5/2021,13:10,985.53,71.17,12.33,12.332
12/5/2021,13:15,1045.53,70.9,12.57,12.572
12/5/2021,13:20,1017.82,71.62,13.95,13.952
12/5/2021,13:25,1005.82,71.56,13.0,13.004
12/5/2021,13:30,1001.89,71.38,12.74,12.736
12/5/2021,13:35,997.53,71.37,11.29,11.288
12/5/2021,13:40,1015.2,72.08,13.5,13.496
12/5/2021,13:45,996.65,71.54,13.8,13.796
12/5/2021,13:50,1027.2,71.37,13.27,13.268
12/5/2021,13:55,970.04,71.73,13.14,13.144
12/5/2021,14:00,932.95,71.42,10.29,10.288
12/5/2021,14:05,964.36,71.17,12.27,12.272
12/5/2021,14:10,1023.49,71.1,12.72,12.716
12/5/2021,14:15,1122.76,71.08,14.11,14.112
12/5/2021,14:20,1104.87,71.4,14.3,14.3
12/5/2021,14:25,1095.71,70.6,14.52,14.524
12/5/2021,14:30,1121.45,70.31,13.6,13.6
12/5/2021,14:35,1118.18,70.35,13.41,13.412
12/5/2021,14:40,1048.8,70.6,12.66,12.656
12/5/2021,14:45,1047.49,70.33,12.96,12.964
12/5/2021,14:50,1048.58,70.48,12.62,12.616
12/5/2021,14:55,1006.04,70.92,13.0,12.996
12/5/2021,15:00,976.8,70.87,11.08,11.076
12/5/2021,15:05,989.89,70.81,11.98,11.98
12/5/2021,15:10,1076.51,72.5,12.6,12.596
12/5/2021,15:15,1059.93,70.4,13.48,13.48
12/5/2021,15:20,1096.58,70.12,16.41,16.408
12/5/2021,15:25,1142.84,70.69,15.41,15.412
12/5/2021,15:30,1019.35,70.79,11.89,11.892
12/5/2021,15:35,1053.6,70.87,12.96,12.956
12/5/2021,15:40,1058.84,71.17,12.32,12.316
12/5/2021,15:45,1022.62,71.21,12.14,12.136
12/5/2021,15:50,987.27,71.56,13.1,13.104
12/5/2021,15:55,1001.67,70.9,13.7,13.704
12/5/2021,16:00,928.36,70.63,10.31,10.312
12/5/2021,16:05,960.65,71.02,11.3,11.296
12/5/2021,16:10,1022.18,71.04,13.63,13.632
12/5/2021,16:15,1051.64,70.9,13.25,13.252
12/5/2021,16:20,1058.84,70.37,12.32,12.32
12/5/2021,16:25,966.98,70.37,10.86,10.86
12/5/2021,16:30,989.89,70.44,11.28,11.284
12/5/2021,16:35,991.42,69.9,11.64,11.636
12/5/2021,16:40,1030.25,70.33,11.29,11.292
12/5/2021,16:45,973.09,69.96,11.72,11.72
12/5/2021,16:50,993.38,70.23,14.39,14.388
12/5/2021,16:55,930.76,70.33,10.6,10.596
12/5/2021,17:00,885.16,71.08,12.17,12.172
12/5/2021,17:05,894.98,71.77,12.1,12.104
12/5/2021,17:10,985.75,70.29,13.88,13.884
12/5/2021,17:15,1006.91,70.54,13.39,13.388
12/5/2021,17:20,995.78,70.46,11.57,11.568
12/5/2021,17:25,989.02,70.08,10.96,10.956
12/5/2021,17:30,963.49,70.12,10.59,10.592
12/5/2021,17:35,991.64,70.02,11.09,11.088
12/5/2021,17:40,945.6,70.06,10.6,10.596
12/5/2021,17:45,962.18,68.88,10.9,10.9
12/5/2021,17:50,955.64,68.71,10.8,10.804
12/5/2021,17:55,974.18,69.37,12.92,12.92
12/5/2021,18:00,981.82,69.06,11.28,11.284
12/5/2021,18:05,941.24,69.94,12.41,12.412
12/5/2021,18:10,960.0,69.42,14.15,14.152
12/5/2021,18:15,981.82,69.69,12.59,12.592
12/5/2021,18:20,985.96,68.67,11.5,11.504
12/5/2021,18:25,978.11,69.31,14.27,14.272
12/5/2021,18:30,935.13,69.37,14.04,14.044
12/5/2021,18:35,890.62,68.81,12.32,12.324
12/5/2021,18:40,859.2,70.31,11.06,11.064
12/5/2021,18:45,859.85,70.12,13.21,13.212
12/5/2021,18:50,806.18,70.54,10.84,10.84
12/5/2021,18:55,738.55,70.46,10.65,10.648
12/5/2021,19:00,692.51,70.13,8.0,8.0
12/5/2021,19:05,673.31,70.63,8.47,8.468
12/5/2021,19:10,720.44,70.73,8.95,8.948
12/5/2021,19:15,698.18,70.98,7.81,7.812
12/5/2021,19:20,704.07,70.79,8.14,8.136
12/5/2021,19:25,757.75,70.77,10.18,10.176
12/5/2021,19:30,744.0,70.33,9.84,9.84
12/5/2021,19:35,712.58,70.15,9.94,9.936
12/5/2021,19:40,725.67,69.92,9.75,9.748
12/5/2021,19:45,702.55,69.9,9.34,9.34
12/5/2021,19:50,756.44,69.77,9.4,9.404
12/5/2021,19:55,740.29,70.08,9.39,9.388
12/5/2021,20:00,656.73,70.44,8.38,8.384
12/5/2021,20:05,640.15,70.98,8.45,8.452
12/5/2021,20:10,639.93,70.52,7.45,7.452
12/5/2021,20:15,673.09,69.9,9.1,9.1
12/5/2021,20:20,666.33,70.62,9.27,9.272
12/5/2021,20:25,609.82,70.81,8.35,8.348
12/5/2021,20:30,611.78,70.67,9.58,9.58
12/5/2021,20:35,599.13,70.9,6.61,6.608
12/5/2021,20:40,577.09,70.27,6.95,6.952
12/5/2021,20:45,557.02,70.65,6.74,6.736
12/5/2021,20:50,547.2,71.35,6.76,6.764
12/5/2021,20:55,505.31,70.85,6.12,6.116
12/6/2021,6:00,561.82,71.54,7.06,7.064
12/6/2021,6:05,615.93,70.92,7.7,7.7
12/6/2021,6:10,705.38,70.4,9.16,9.156
12/6/2021,6:15,731.13,70.17,8.97,8.972
12/6/2021,6:20,792.87,70.13,10.26,10.256
12/6/2021,6:25,838.91,69.92,10.92,10.92
12/6/2021,6:30,949.31,69.08,12.44,12.444
12/6/2021,6:35,1039.64,68.62,13.29,13.292
12/6/2021,6:40,1038.76,69.1,13.48,13.484
12/6/2021,6:45,1061.45,69.37,14.06,14.06
12/6/2021,6:50,984.0,69.9,12.29,12.292
12/6/2021,6:55,1012.15,70.06,12.39,12.388
12/6/2021,7:00,1020.0,69.58,13.42,13.42
12/6/2021,7:05,1044.0,69.4,12.7,12.7
12/6/2021,7:10,1197.6,68.92,15.85,15.848
12/6/2021,7:15,1286.62,68.33,16.03,16.032
12/6/2021,7:20,1374.76,67.81,16.87,16.868
12/6/2021,7:25,1393.09,66.69,18.2,18.2
12/6/2021,7:30,1398.98,67.69,17.39,17.388
12/6/2021,7:35,1472.95,67.65,17.07,17.068
12/6/2021,7:40,1582.47,67.08,19.26,19.256
12/6/2021,7:45,1512.0,67.77,19.67,19.672
12/6/2021,7:50,1414.91,68.19,17.85,17.848
12/6/2021,7:55,1310.62,69.1,17.39,17.392
12/6/2021,8:00,1284.44,69.73,16.25,16.252
12/6/2021,8:05,1265.45,69.56,15.88,15.876
12/6/2021,8:10,1296.0,68.21,17.06,17.056
12/6/2021,8:15,1238.84,68.58,15.16,15.164
12/6/2021,8:20,1247.56,69.15,15.96,15.964
12/6/2021,8:25,1215.93,68.44,14.92,14.924
12/6/2021,8:30,1179.93,68.62,14.6,14.596
12/6/2021,8:35,1243.64,68.6,14.7,14.696
12/6/2021,8:40,1234.04,69.38,15.19,15.192
12/6/2021,8:45,1155.05,70.4,14.46,14.456
12/6/2021,8:50,1085.24,70.04,13.84,13.836
12/6/2021,8:55,1065.82,69.37,13.31,13.308
12/6/2021,9:00,1034.62,69.48,12.96,12.96
12/6/2021,9:05,1023.93,69.48,13.34,13.34
12/6/2021,9:10,975.49,69.77,13.9,13.9
12/6/2021,9:15,1017.16,68.96,13.62,13.62
12/6/2021,9:20,1015.2,69.35,13.67,13.668
12/6/2021,9:25,971.56,69.92,13.19,13.188
12/6/2021,9:30,1046.62,68.44,13.4,13.404
12/6/2021,9:35,1110.33,68.71,16.54,16.54
12/6/2021,9:40,1050.55,69.52,14.72,14.716
12/6/2021,9:45,1021.75,69.73,14.95,14.952
12/6/2021,9:50,1016.07,70.06,12.78,12.78
12/6/2021,9:55,966.76,69.08,12.9,12.9
12/6/2021,10:00,935.78,68.88,13.15,13.152
12/6/2021,10:05,935.56,69.37,11.64,11.64
12/6/2021,10:10,990.98,69.4,14.38,14.38
12/6/2021,10:15,1019.56,69.02,14.42,14.416
12/6/2021,10:20,1053.6,69.38,15.26,15.26
12/6/2021,10:25,1016.29,69.12,12.5,12.496
12/6/2021,10:30,1092.87,69.04,13.89,13.892
12/6/2021,10:35,1123.42,68.83,14.01,14.012
12/6/2021,10:40,1098.76,68.88,15.26,15.256
12/6/2021,10:45,1064.07,69.44,14.96,14.96
12/6/2021,10:50,1027.42,69.67,13.36,13.364
12/6/2021,10:55,1016.95,68.98,12.48,12.476
12/6/2021,11:00,1033.96,69.02,12.54,12.54
12/6/2021,11:05,1061.02,68.27,13.03,13.032
12/6/2021,11:10,1049.67,68.46,12.93,12.932
12/6/2021,11:15,1054.04,68.5,13.51,13.512
12/6/2021,11:20,1054.04,69.06,14.18,14.184
12/6/2021,11:25,1058.62,69.17,13.95,13.948
12/6/2021,11:30,1060.15,69.06,13.57,13.572
12/6/2021,11:35,1061.89,69.67,16.08,16.084
12/6/2021,11:40,1091.78,69.06,14.04,14.036
12/6/2021,11:45,1104.0,69.08,13.63,13.628
12/6/2021,11:50,1143.49,69.23,16.14,16.14
12/6/2021,11:55,1057.96,69.87,14.92,14.92
12/6/2021,12:00,1018.69,70.29,12.93,12.928
12/6/2021,12:05,1066.47,69.67,15.32,15.316
12/6/2021,12:10,1129.53,68.56,15.4,15.404
12/6/2021,12:15,1134.33,68.54,15.25,15.252
12/6/2021,12:20,1155.49,68.4,14.3,14.296
12/6/2021,12:25,1092.87,68.48,15.85,15.852
12/6/2021,12:30,1066.91,70.08,15.39,15.388
12/6/2021,12:35,1080.0,68.62,14.73,14.728
12/6/2021,12:40,1114.91,68.75,14.66,14.664
12/6/2021,12:45,1152.22,68.63,14.29,14.288
12/6/2021,12:50,1102.25,69.25,14.44,14.44
12/6/2021,12:55,1092.22,68.44,14.14,14.136
12/6/2021,13:00,1041.38,69.75,12.62,12.62
12/6/2021,13:05,1072.15,69.67,14.56,14.56
12/6/2021,13:10,1186.25,68.87,16.35,16.348
12/6/2021,13:15,1162.91,69.12,14.92,14.92
12/6/2021,13:20,1142.18,69.06,14.62,14.62
12/6/2021,13:25,1155.71,68.75,15.94,15.944
12/6/2021,13:30,1161.16,69.17,17.54,17.544
12/6/2021,13:35,1234.04,68.1,17.46,17.46
12/6/2021,13:40,1285.31,67.6,18.42,18.416
12/6/2021,13:45,1221.16,68.23,17.41,17.408
12/6/2021,13:50,1203.49,67.67,15.93,15.928
12/6/2021,13:55,1171.42,67.96,17.96,17.96
12/6/2021,14:00,1165.53,67.94,16.27,16.268
12/6/2021,14:05,1212.65,67.08,15.7,15.704
12/6/2021,14:10,1276.8,67.12,17.79,17.788
12/6/2021,14:15,1302.55,67.1,18.98,18.984
12/6/2021,14:20,1356.0,66.73,18.74,18.736
12/6/2021,14:25,1323.27,66.29,20.32,20.324
12/6/2021,14:30,1279.42,66.48,18.25,18.248
12/6/2021,14:35,1343.13,66.29,17.96,17.96
12/6/2021,14:40,1394.18,65.79,18.02,18.024
12/6/2021,14:45,1409.67,65.81,19.61,19.612
12/6/2021,14:50,1393.31,65.71,21.71,21.708
12/6/2021,14:55,1342.04,66.04,19.25,19.248
12/6/2021,15:00,1380.65,67.12,20.47,20.472
12/6/2021,15:05,1389.6,67.13,19.2,19.2
